Unnamed: 0,CustomerID,Age,Gender,Location,ProductCategory,PurchaseDate,PurchaseAmount,PaymentMethod,Quantity,DiscountPercentage,IsReturned,Rating,IsPromotion,CustomerSegment,ShippingDuration,Region,IngestionTimestamp,Source,Month
368,369,19,Female,City,Electronics,04-01-2023,715.4951198,Debit Card,3,0.405813507,FALSE,4,FALSE,Returning,4,East,52:10.3,System A,1
369,370,43,Female,Rural,Electronics,05-01-2023,818.6116718,Credit Card,9,0.14695838,FALSE,3,FALSE,New,7,West,52:10.3,System A,1
370,371,34,Female,City,Clothing,06-01-2023,189.7978281,Cash,5,0.22316318,FALSE,4,TRUE,New,1,West,52:10.3,System A,1
371,372,57,Female,Suburb,Clothing,07-01-2023,377.2315981,Debit Card,3,0.363509264,TRUE,3,FALSE,Returning,3,West,52:10.3,System A,1
372,373,50,Male,City,Clothing,08-01-2023,902.9207948,Cash,5,0.346460115,FALSE,2,FALSE,Returning,3,East,52:10.3,System A,1
373,374,26,Female,City,Clothing,09-01-2023,808.6265845,Cash,4,0.493684236,FALSE,1,FALSE,Returning,2,South,52:10.3,System A,1
374,375,60,Female,Rural,Electronics,10-01-2023,985.0098187,Credit Card,8,0.112580512,FALSE,1,FALSE,Returning,1,West,52:10.3,System A,1
375,376,56,Female,Rural,Home Appliances,11-01-2023,756.7057771,Credit Card,5,0.331158957,FALSE,2,FALSE,New,6,South,52:10.3,System A,1
376,377,46,Male,Suburb,Electronics,12-01-2023,399.263249,Cash,8,0.304840954,FALSE,4,TRUE,New,1,North,52:10.3,System A,1
377,378,59,Female,City,Electronics,13-01-2023,594.7314557,Debit Card,9,0.457549227,FALSE,5,FALSE,Returning,5,South,52:10.3,System A,1
378,379,43,Male,City,Electronics,14-01-2023,664.4041117,Credit Card,4,0.078181071,FALSE,4,FALSE,Returning,3,South,52:10.3,System A,1
379,380,52,Female,City,Clothing,15-01-2023,87.67125815,Cash,7,0.375899082,FALSE,1,TRUE,New,6,South,52:10.3,System A,1
380,381,42,Male,Suburb,Clothing,16-01-2023,549.0519895,Credit Card,2,0.284134308,FALSE,5,FALSE,New,7,South,52:10.3,System A,1
381,382,41,Male,Suburb,Clothing,17-01-2023,712.2276202,Credit Card,6,0.137332935,FALSE,3,FALSE,Returning,7,South,52:10.3,System A,1
382,383,30,Female,Suburb,Home Appliances,18-01-2023,175.648091,Credit Card,8,0.237217457,FALSE,5,TRUE,Returning,3,North,52:10.3,System A,1
383,384,24,Female,Suburb,Electronics,19-01-2023,782.8254003,Cash,7,0.166888299,FALSE,4,TRUE,Returning,1,North,52:10.3,System A,1
384,385,53,Male,Suburb,Home Appliances,20-01-2023,587.9350527,Debit Card,7,0.289656701,FALSE,2,TRUE,New,6,South,52:10.3,System A,1
385,386,62,Female,Rural,Clothing,21-01-2023,952.6995678,Debit Card,8,0.444500305,TRUE,3,FALSE,Returning,2,South,52:10.3,System A,1
386,387,37,Male,City,Home Appliances,22-01-2023,51.99807522,Debit Card,7,0.284652492,FALSE,4,TRUE,Returning,7,West,52:10.3,System A,1
387,388,18,Male,City,Electronics,23-01-2023,272.6728762,Credit Card,5,0.315861209,FALSE,3,TRUE,Returning,1,North,52:10.3,System A,1
388,389,25,Male,City,Electronics,24-01-2023,605.5383405,Cash,7,0.259373924,FALSE,5,TRUE,Returning,2,East,52:10.3,System A,1
389,390,63,Male,City,Clothing,25-01-2023,303.5943131,Credit Card,3,0.025582753,TRUE,1,FALSE,Returning,6,North,52:10.3,System A,1
390,391,33,Male,City,Clothing,26-01-2023,717.2799224,Debit Card,5,0.116429278,FALSE,4,FALSE,Returning,3,East,52:10.3,System A,1
391,392,31,Female,City,Home Appliances,27-01-2023,761.4152297,Debit Card,7,0.246000865,TRUE,2,FALSE,Returning,5,West,52:10.3,System A,1
392,393,29,Male,City,Clothing,28-01-2023,111.4908044,Cash,9,0.155117642,TRUE,5,TRUE,Returning,4,South,52:10.3,System A,1
393,394,40,Male,City,Clothing,29-01-2023,518.7159196,Credit Card,2,0.090881799,FALSE,4,FALSE,Returning,3,West,52:10.3,System A,1
394,395,32,Female,Rural,Electronics,30-01-2023,513.80165,Debit Card,4,0.252066421,FALSE,2,FALSE,Returning,2,South,52:10.3,System A,1
395,396,45,Male,City,Clothing,31-01-2023,375.5879625,Cash,7,0.161404897,FALSE,4,FALSE,Returning,1,North,52:10.3,System A,1
396,397,51,Female,Rural,Clothing,01-02-2023,933.5956139,Credit Card,1,0.129053822,FALSE,5,FALSE,Returning,7,South,52:10.3,System A,2
397,398,19,Female,Suburb,Electronics,02-02-2023,829.2312567,Credit Card,2,0.231992709,FALSE,4,FALSE,Returning,6,East,52:10.3,System A,2
398,399,49,Female,City,Electronics,03-02-2023,700.2372881,Debit Card,9,0.066642129,TRUE,3,FALSE,Returning,3,East,52:10.3,System A,2
399,400,40,Male,Suburb,Home Appliances,04-02-2023,717.1833694,Debit Card,7,0.463872867,FALSE,5,TRUE,Returning,7,West,52:10.3,System A,2
400,401,39,Male,Suburb,Clothing,05-02-2023,467.0989824,Credit Card,7,0.433851049,FALSE,4,FALSE,Returning,7,North,52:10.3,System A,2
401,402,42,Male,Suburb,Electronics,06-02-2023,921.7845759,Credit Card,6,0.353810293,FALSE,1,FALSE,Returning,5,East,52:10.3,System A,2
402,403,39,Female,Rural,Home Appliances,07-02-2023,697.649473,Debit Card,3,0.053106914,FALSE,4,FALSE,Returning,6,West,52:10.3,System A,2
403,404,39,Male,Suburb,Home Appliances,08-02-2023,731.691251,Credit Card,3,0.387938627,FALSE,3,FALSE,New,2,North,52:10.3,System A,2
404,405,59,Female,Suburb,Clothing,09-02-2023,863.0739947,Debit Card,2,0.403978664,FALSE,2,FALSE,Returning,6,North,52:10.3,System A,2
405,406,23,Male,Suburb,Clothing,10-02-2023,281.3308734,Credit Card,6,0.383882309,FALSE,2,TRUE,New,6,West,52:10.3,System A,2
406,407,32,Female,City,Home Appliances,11-02-2023,809.0001948,Debit Card,4,0.056982944,FALSE,2,TRUE,New,1,East,52:10.3,System A,2
407,408,60,Male,City,Electronics,12-02-2023,203.2881969,Cash,5,0.321953979,FALSE,1,FALSE,Returning,4,East,52:10.3,System A,2
408,409,54,Male,Rural,Home Appliances,13-02-2023,351.8885327,Debit Card,3,0.417162398,FALSE,3,FALSE,New,7,West,52:10.3,System A,2
409,410,50,Male,Rural,Clothing,14-02-2023,342.2543497,Debit Card,6,0.288676701,FALSE,5,TRUE,New,2,East,52:10.3,System A,2
410,411,25,Female,City,Electronics,15-02-2023,978.7402137,Cash,3,0.323203688,FALSE,2,TRUE,New,1,West,52:10.3,System A,2
411,412,61,Female,Rural,Electronics,16-02-2023,857.9718515,Credit Card,8,0.22918174,FALSE,3,FALSE,New,7,East,52:10.3,System A,2
412,413,61,Male,City,Home Appliances,17-02-2023,704.158163,Cash,9,0.26435366,TRUE,4,FALSE,Returning,4,East,52:10.3,System A,2
413,414,22,Male,Suburb,Clothing,18-02-2023,729.786194,Debit Card,4,0.017188429,FALSE,1,FALSE,Returning,1,West,52:10.3,System A,2
414,415,56,Female,Suburb,Home Appliances,19-02-2023,566.4520665,Credit Card,9,0.319481511,TRUE,3,FALSE,Returning,4,West,52:10.3,System A,2
415,416,21,Female,Rural,Home Appliances,20-02-2023,947.6197604,Cash,7,0.040723606,FALSE,3,FALSE,New,4,East,52:10.3,System A,2
416,417,23,Female,City,Home Appliances,21-02-2023,501.2961654,Credit Card,3,0.217507297,FALSE,5,FALSE,New,4,West,52:10.3,System A,2
417,418,62,Male,City,Electronics,22-02-2023,386.7125328,Credit Card,7,0.146327549,FALSE,3,FALSE,New,1,East,52:10.3,System A,2
418,419,49,Female,Rural,Electronics,23-02-2023,171.4049836,Cash,1,0.272713975,FALSE,5,FALSE,Returning,6,South,52:10.3,System A,2
419,420,47,Male,City,Clothing,24-02-2023,788.3435957,Credit Card,3,0.066708168,FALSE,1,FALSE,Returning,4,North,52:10.3,System A,2
420,421,64,Female,Suburb,Clothing,25-02-2023,737.0994928,Cash,6,0.345821701,FALSE,1,FALSE,Returning,6,North,52:10.3,System A,2
421,422,52,Male,Rural,Home Appliances,26-02-2023,390.5114881,Debit Card,4,0.397505768,TRUE,4,FALSE,Returning,7,East,52:10.3,System A,2
422,423,57,Female,Rural,Home Appliances,27-02-2023,34.94147982,Credit Card,7,0.081677225,TRUE,5,FALSE,Returning,7,North,52:10.3,System A,2
423,424,33,Female,City,Home Appliances,28-02-2023,840.6073544,Debit Card,3,0.052156544,FALSE,5,TRUE,Returning,2,East,52:10.3,System A,2
424,425,30,Female,Rural,Clothing,01-03-2023,21.30380362,Debit Card,1,0.072757741,FALSE,2,TRUE,Returning,5,West,52:10.3,System A,3
425,426,59,Female,City,Electronics,02-03-2023,706.6627818,Credit Card,9,0.438563781,FALSE,2,TRUE,New,6,South,52:10.3,System A,3
426,427,47,Female,City,Electronics,03-03-2023,970.5545386,Cash,6,0.264094631,FALSE,4,TRUE,New,7,North,52:10.3,System A,3
427,428,36,Male,City,Home Appliances,04-03-2023,443.2847149,Credit Card,8,0.233630498,FALSE,1,TRUE,Returning,5,North,52:10.3,System A,3
428,429,34,Female,City,Home Appliances,05-03-2023,242.6236709,Debit Card,3,0.05335591,FALSE,2,FALSE,Returning,4,West,52:10.3,System A,3
429,430,36,Female,City,Home Appliances,06-03-2023,707.8222999,Debit Card,8,0.324778003,FALSE,3,FALSE,Returning,5,South,52:10.3,System A,3
430,431,45,Female,Rural,Home Appliances,07-03-2023,818.9568606,Cash,2,0.433999796,FALSE,1,FALSE,Returning,5,South,52:10.3,System A,3
431,432,43,Male,Suburb,Clothing,08-03-2023,550.9660129,Credit Card,4,0.414092935,FALSE,3,TRUE,New,4,South,52:10.3,System A,3
432,433,54,Female,Suburb,Electronics,09-03-2023,967.3649225,Debit Card,3,0.313027354,FALSE,5,FALSE,Returning,6,West,52:10.3,System A,3
433,434,43,Male,Rural,Home Appliances,10-03-2023,61.15203444,Debit Card,1,0.037639358,TRUE,1,FALSE,Returning,4,North,52:10.3,System A,3
434,435,40,Female,Rural,Clothing,11-03-2023,509.7476423,Debit Card,7,0.056198514,FALSE,4,FALSE,New,2,North,52:10.3,System A,3
435,436,26,Female,Suburb,Home Appliances,12-03-2023,721.2694078,Cash,2,0.024654494,FALSE,5,FALSE,Returning,3,South,52:10.3,System A,3
436,437,29,Male,Suburb,Home Appliances,13-03-2023,864.0140664,Debit Card,4,0.128739608,FALSE,5,TRUE,New,1,West,52:10.3,System A,3
437,438,18,Female,Suburb,Electronics,14-03-2023,187.4630558,Debit Card,9,0.067830734,FALSE,3,TRUE,New,4,West,52:10.3,System A,3
438,439,18,Male,Suburb,Home Appliances,15-03-2023,802.0034469,Credit Card,6,0.13002402,FALSE,5,FALSE,Returning,4,West,52:10.3,System A,3
439,440,64,Male,Suburb,Electronics,16-03-2023,557.180005,Credit Card,8,0.192529028,FALSE,2,TRUE,Returning,5,South,52:10.3,System A,3
440,441,51,Female,City,Electronics,17-03-2023,402.5881452,Debit Card,2,0.471491392,FALSE,1,FALSE,New,2,West,52:10.3,System A,3
441,442,49,Male,Rural,Electronics,18-03-2023,140.3978783,Debit Card,7,0.30518803,TRUE,2,FALSE,New,7,South,52:10.3,System A,3
442,443,42,Female,City,Clothing,19-03-2023,866.6428013,Credit Card,6,0.417486893,FALSE,3,TRUE,Returning,7,South,52:10.3,System A,3
443,444,57,Female,Suburb,Clothing,20-03-2023,165.7004761,Cash,9,0.35517575,FALSE,3,TRUE,New,5,South,52:10.3,System A,3
444,445,62,Male,Suburb,Electronics,21-03-2023,316.6899806,Cash,7,0.056251565,FALSE,1,FALSE,Returning,6,East,52:10.3,System A,3
445,446,18,Male,Suburb,Home Appliances,22-03-2023,297.1450766,Cash,1,0.367960203,TRUE,5,FALSE,Returning,4,South,52:10.3,System A,3
446,447,33,Male,City,Electronics,23-03-2023,872.6998938,Cash,8,0.137549441,FALSE,4,FALSE,New,4,West,52:10.3,System A,3
447,448,56,Male,City,Home Appliances,24-03-2023,675.9759643,Cash,3,0.319553923,FALSE,3,TRUE,Returning,5,East,52:10.3,System A,3
448,449,22,Female,Suburb,Electronics,25-03-2023,798.7145832,Cash,2,0.170480987,FALSE,1,TRUE,Returning,4,North,52:10.3,System A,3
449,450,39,Female,City,Home Appliances,26-03-2023,257.9632198,Cash,3,0.498836132,FALSE,4,TRUE,Returning,6,North,52:10.3,System A,3
450,451,46,Male,City,Clothing,27-03-2023,628.6253586,Cash,6,0.13177574,FALSE,5,TRUE,New,3,West,52:10.3,System A,3
451,452,20,Female,Suburb,Home Appliances,28-03-2023,576.0285233,Credit Card,3,0.139565235,FALSE,3,FALSE,New,1,West,52:10.3,System A,3
452,453,29,Female,City,Electronics,29-03-2023,834.502073,Cash,5,0.465336128,FALSE,1,TRUE,Returning,1,West,52:10.3,System A,3
453,454,43,Female,Rural,Clothing,30-03-2023,907.0261899,Cash,6,0.012322202,FALSE,1,FALSE,Returning,1,West,52:10.3,System A,3
454,455,33,Female,Rural,Home Appliances,31-03-2023,22.03520376,Cash,8,0.348344494,FALSE,1,FALSE,New,3,East,52:10.3,System A,3
455,456,54,Male,Rural,Home Appliances,01-04-2023,677.2797199,Debit Card,7,0.362663195,FALSE,3,TRUE,New,4,West,52:10.3,System A,4
456,457,39,Male,Rural,Home Appliances,02-04-2023,61.31744113,Credit Card,8,0.418189289,FALSE,4,FALSE,Returning,5,South,52:10.3,System A,4
457,458,46,Female,Suburb,Home Appliances,03-04-2023,553.3700784,Credit Card,3,0.487219655,FALSE,1,FALSE,Returning,7,North,52:10.3,System A,4
458,459,31,Male,Suburb,Home Appliances,04-04-2023,294.7564018,Credit Card,4,0.48780096,FALSE,5,FALSE,New,2,West,52:10.3,System A,4
459,460,45,Male,Suburb,Clothing,05-04-2023,313.7088335,Cash,6,0.032638379,TRUE,1,FALSE,Returning,4,South,52:10.3,System A,4
460,461,22,Male,Rural,Clothing,06-04-2023,359.4289184,Cash,7,0.410919661,TRUE,4,FALSE,New,3,West,52:10.3,System A,4
461,462,64,Female,Rural,Clothing,07-04-2023,625.0795246,Debit Card,9,0.323154967,FALSE,3,FALSE,Returning,6,South,52:10.3,System A,4
462,463,47,Female,City,Clothing,08-04-2023,340.709466,Credit Card,1,0.323671067,TRUE,1,FALSE,Returning,3,East,52:10.3,System A,4
463,464,63,Female,City,Electronics,09-04-2023,735.3720601,Cash,8,0.064174963,FALSE,1,FALSE,Returning,7,North,52:10.3,System A,4
464,465,22,Male,Rural,Clothing,10-04-2023,410.4821117,Credit Card,8,0.325093583,FALSE,5,FALSE,New,1,North,52:10.3,System A,4
465,466,29,Female,Rural,Home Appliances,11-04-2023,77.66966831,Debit Card,6,0.49124129,FALSE,5,FALSE,Returning,4,East,52:10.3,System A,4
466,467,33,Female,Rural,Home Appliances,12-04-2023,785.9222441,Debit Card,4,0.455909285,FALSE,1,FALSE,New,7,South,52:10.3,System A,4
467,468,43,Male,Rural,Clothing,13-04-2023,292.9007413,Debit Card,3,0.21956533,FALSE,1,FALSE,New,1,West,52:10.3,System A,4
468,469,43,Female,City,Home Appliances,14-04-2023,438.4392108,Credit Card,3,0.019973987,FALSE,5,FALSE,Returning,2,South,52:10.3,System A,4
469,470,38,Female,Rural,Clothing,15-04-2023,688.5894444,Cash,6,0.181146745,FALSE,4,TRUE,Returning,6,North,52:10.3,System A,4
470,471,56,Male,City,Home Appliances,16-04-2023,339.1315956,Cash,8,0.413195156,FALSE,2,FALSE,New,1,East,52:10.3,System A,4
471,472,53,Male,Rural,Electronics,17-04-2023,66.01979959,Debit Card,7,0.350749551,TRUE,2,FALSE,New,2,East,52:10.3,System A,4
472,473,50,Male,Rural,Electronics,18-04-2023,380.1818365,Cash,1,0.229671828,FALSE,1,FALSE,Returning,3,South,52:10.3,System A,4
473,474,47,Female,Rural,Clothing,19-04-2023,945.0040969,Debit Card,6,0.027550768,FALSE,5,FALSE,Returning,1,South,52:10.3,System A,4
474,475,54,Female,City,Clothing,20-04-2023,645.3170533,Credit Card,7,0.213447364,FALSE,3,FALSE,New,1,East,52:10.3,System A,4
475,476,40,Female,City,Clothing,21-04-2023,674.7643572,Debit Card,7,0.23451247,TRUE,3,FALSE,Returning,5,North,52:10.3,System A,4
476,477,27,Male,Suburb,Home Appliances,22-04-2023,635.9593321,Credit Card,9,0.464277766,FALSE,2,TRUE,Returning,6,West,52:10.3,System A,4
477,478,22,Male,Rural,Clothing,23-04-2023,207.0022176,Debit Card,5,0.320543052,FALSE,4,FALSE,Returning,6,West,52:10.3,System A,4
478,479,53,Female,Suburb,Electronics,24-04-2023,424.1505255,Cash,1,0.155826458,FALSE,2,FALSE,Returning,7,South,52:10.3,System A,4
479,480,51,Female,Suburb,Home Appliances,25-04-2023,753.4304004,Cash,2,0.262659132,FALSE,1,FALSE,New,3,East,52:10.3,System A,4
480,481,48,Male,City,Clothing,26-04-2023,110.3591686,Debit Card,4,0.033027654,FALSE,4,FALSE,Returning,5,East,52:10.3,System A,4
481,482,27,Male,City,Home Appliances,27-04-2023,285.0742483,Cash,5,0.486284118,FALSE,3,FALSE,Returning,7,East,52:10.3,System A,4
482,483,36,Male,Suburb,Home Appliances,28-04-2023,283.5559174,Cash,9,0.180029951,FALSE,5,TRUE,Returning,2,North,52:10.3,System A,4
483,484,49,Male,Rural,Clothing,29-04-2023,437.6987383,Cash,1,0.238933677,FALSE,5,TRUE,Returning,7,South,52:10.3,System A,4
484,485,18,Female,City,Home Appliances,30-04-2023,980.5650535,Credit Card,3,0.177641987,FALSE,1,FALSE,Returning,2,South,52:10.3,System A,4
485,486,22,Male,Rural,Electronics,01-05-2023,76.82752122,Cash,5,0.341255865,FALSE,2,TRUE,New,3,South,52:10.3,System A,5
486,487,62,Female,Rural,Electronics,02-05-2023,523.5139844,Credit Card,3,0.331116079,FALSE,1,FALSE,New,6,North,52:10.3,System A,5
487,488,21,Female,Suburb,Home Appliances,03-05-2023,187.5710352,Debit Card,4,0.357661155,FALSE,5,FALSE,New,2,South,52:10.3,System A,5
488,489,33,Female,Suburb,Clothing,04-05-2023,970.96978,Cash,3,0.134071615,FALSE,3,FALSE,Returning,3,West,52:10.3,System A,5
489,490,41,Male,Suburb,Home Appliances,05-05-2023,122.1704697,Cash,4,0.157834241,FALSE,5,TRUE,Returning,7,South,52:10.3,System A,5
490,491,33,Male,Suburb,Electronics,06-05-2023,409.5649923,Cash,1,0.062625616,FALSE,4,FALSE,Returning,2,South,52:10.3,System A,5
491,492,19,Male,City,Home Appliances,07-05-2023,740.506135,Debit Card,8,0.327754986,FALSE,5,FALSE,New,4,South,52:10.3,System A,5
492,493,45,Male,City,Home Appliances,08-05-2023,707.5088837,Credit Card,4,0.019898564,FALSE,5,FALSE,Returning,1,North,52:10.3,System A,5
493,494,49,Female,Suburb,Electronics,09-05-2023,428.5013505,Credit Card,7,0.298841168,FALSE,4,FALSE,Returning,7,West,52:10.3,System A,5
494,495,44,Male,City,Home Appliances,10-05-2023,353.0589263,Cash,2,0.434847942,FALSE,2,TRUE,Returning,6,West,52:10.3,System A,5
495,496,37,Male,Suburb,Home Appliances,11-05-2023,403.6362548,Debit Card,2,0.445416074,FALSE,5,FALSE,New,7,East,52:10.3,System A,5
496,497,41,Female,Rural,Clothing,12-05-2023,271.6335005,Debit Card,6,0.22451888,FALSE,1,FALSE,New,4,East,52:10.3,System A,5
497,498,29,Male,Rural,Clothing,13-05-2023,213.2796093,Debit Card,2,0.229651844,FALSE,5,FALSE,Returning,3,West,52:10.3,System A,5
498,499,52,Female,Rural,Electronics,14-05-2023,488.2093006,Debit Card,6,0.038484592,FALSE,1,FALSE,Returning,3,South,52:10.3,System A,5
499,500,50,Female,Suburb,Electronics,15-05-2023,275.8484185,Debit Card,2,0.335382513,FALSE,4,FALSE,New,7,South,52:10.3,System A,5
500,501,50,Female,Rural,Electronics,16-05-2023,294.5870482,Credit Card,4,0.41062971,FALSE,5,TRUE,Returning,4,South,52:10.3,System A,5
501,502,60,Female,City,Clothing,17-05-2023,660.1885028,Credit Card,7,0.122327527,TRUE,4,TRUE,New,7,North,52:10.3,System A,5
502,503,54,Female,Rural,Electronics,18-05-2023,968.8519584,Credit Card,8,0.210650441,FALSE,4,FALSE,Returning,1,South,52:10.3,System A,5
503,504,29,Female,Rural,Electronics,19-05-2023,607.6008286,Cash,3,0.419419668,FALSE,2,FALSE,Returning,1,North,52:10.3,System A,5
504,505,20,Female,Rural,Electronics,20-05-2023,86.20967239,Debit Card,9,0.438560234,FALSE,5,TRUE,New,5,West,52:10.3,System A,5
505,506,18,Female,City,Clothing,21-05-2023,84.82777772,Cash,2,0.12158999,FALSE,1,FALSE,Returning,2,South,52:10.3,System A,5
506,507,50,Male,Suburb,Home Appliances,22-05-2023,951.9089886,Debit Card,8,0.275285317,FALSE,1,FALSE,New,5,South,52:10.3,System A,5
507,508,57,Male,City,Electronics,23-05-2023,304.3178824,Credit Card,8,0.096246575,FALSE,5,FALSE,New,1,East,52:10.3,System A,5
508,509,27,Male,Suburb,Home Appliances,24-05-2023,101.1463162,Cash,4,0.050939382,FALSE,2,FALSE,Returning,4,West,52:10.3,System A,5
509,510,60,Male,Suburb,Electronics,25-05-2023,603.0541413,Credit Card,1,0.455560251,FALSE,2,FALSE,New,2,South,52:10.3,System A,5
510,511,61,Female,Rural,Home Appliances,26-05-2023,627.4122905,Debit Card,1,0.410253752,FALSE,2,FALSE,New,4,North,52:10.3,System A,5
511,512,46,Male,Suburb,Clothing,27-05-2023,652.0197719,Debit Card,2,0.380017451,FALSE,1,FALSE,New,5,West,52:10.3,System A,5
512,513,30,Female,City,Clothing,28-05-2023,274.7280076,Debit Card,9,0.024383159,FALSE,4,FALSE,New,3,East,52:10.3,System A,5
513,514,29,Male,City,Electronics,29-05-2023,24.95957737,Credit Card,2,0.421864396,FALSE,2,FALSE,New,4,West,52:10.3,System A,5
514,515,48,Male,Suburb,Home Appliances,30-05-2023,965.3652158,Debit Card,2,0.219022038,FALSE,1,TRUE,New,5,North,52:10.3,System A,5
515,516,63,Male,Rural,Clothing,31-05-2023,258.3841152,Credit Card,6,0.171197562,FALSE,1,TRUE,Returning,5,East,52:10.3,System A,5
516,517,19,Female,Rural,Electronics,01-06-2023,679.2660252,Cash,7,0.273238181,FALSE,4,FALSE,New,5,North,52:10.3,System A,6
517,518,52,Male,City,Electronics,02-06-2023,709.5635712,Debit Card,7,0.045676621,FALSE,5,FALSE,Returning,3,West,52:10.3,System A,6
518,519,40,Female,Rural,Clothing,03-06-2023,613.9073429,Debit Card,9,0.378323275,FALSE,5,FALSE,New,3,East,52:10.3,System A,6
519,520,34,Female,Suburb,Clothing,04-06-2023,319.7783203,Debit Card,6,0.291217538,FALSE,2,FALSE,New,7,North,52:10.3,System A,6
520,521,43,Male,Suburb,Electronics,05-06-2023,278.3852912,Cash,8,0.093295048,FALSE,2,FALSE,New,3,West,52:10.3,System A,6
521,522,25,Male,City,Home Appliances,06-06-2023,601.6915999,Debit Card,6,0.0941161,FALSE,4,FALSE,Returning,2,North,52:10.3,System A,6
522,523,46,Male,Suburb,Home Appliances,07-06-2023,867.4346773,Credit Card,2,0.092124326,FALSE,2,FALSE,Returning,3,South,52:10.3,System A,6
523,524,43,Female,City,Home Appliances,08-06-2023,947.2663916,Credit Card,1,0.028501194,FALSE,4,FALSE,Returning,3,West,52:10.3,System A,6
524,525,27,Male,Suburb,Electronics,09-06-2023,114.8467464,Debit Card,5,0.293899225,FALSE,1,TRUE,New,3,East,52:10.3,System A,6
525,526,43,Female,City,Clothing,10-06-2023,163.2803265,Debit Card,9,0.420174089,FALSE,2,FALSE,Returning,4,East,52:10.3,System A,6
526,527,51,Female,Rural,Electronics,11-06-2023,945.2888962,Cash,8,0.008749107,TRUE,1,FALSE,New,3,South,52:10.3,System A,6
527,528,58,Male,Suburb,Clothing,12-06-2023,739.1698761,Cash,4,0.024502322,FALSE,3,FALSE,New,2,North,52:10.3,System A,6
528,529,24,Male,Suburb,Home Appliances,13-06-2023,884.1638866,Cash,5,0.286385138,FALSE,4,FALSE,Returning,5,North,52:10.3,System A,6
529,530,21,Female,City,Home Appliances,14-06-2023,210.6063078,Debit Card,5,0.409747843,FALSE,3,FALSE,New,4,East,52:10.3,System A,6
530,531,62,Female,City,Clothing,15-06-2023,591.7100124,Cash,6,0.163369445,FALSE,2,FALSE,Returning,1,North,52:10.3,System A,6
531,532,28,Female,Suburb,Clothing,16-06-2023,704.1281985,Cash,3,0.174807199,FALSE,1,FALSE,New,3,West,52:10.3,System A,6
532,533,46,Male,City,Electronics,17-06-2023,683.3107666,Credit Card,5,0.298173249,FALSE,2,TRUE,Returning,7,West,52:10.3,System A,6
533,534,53,Female,Suburb,Home Appliances,18-06-2023,414.070174,Cash,2,0.137106445,FALSE,3,FALSE,Returning,7,East,52:10.3,System A,6
534,535,42,Male,Rural,Electronics,19-06-2023,25.24094277,Credit Card,1,0.013304183,FALSE,2,TRUE,Returning,5,West,52:10.3,System A,6
535,536,38,Female,City,Electronics,20-06-2023,587.0967962,Credit Card,1,0.367614259,FALSE,5,FALSE,New,5,East,52:10.3,System A,6
536,537,53,Female,Suburb,Electronics,21-06-2023,260.5705238,Cash,7,0.312824956,FALSE,3,TRUE,New,4,North,52:10.3,System A,6
537,538,27,Male,Rural,Home Appliances,22-06-2023,455.7517037,Credit Card,2,0.290378,FALSE,2,FALSE,Returning,7,North,52:10.3,System A,6
538,539,54,Female,Rural,Electronics,23-06-2023,958.0052049,Debit Card,4,0.370842064,TRUE,1,TRUE,New,1,North,52:10.3,System A,6
539,540,26,Male,Suburb,Electronics,24-06-2023,405.0449645,Debit Card,5,0.337615419,FALSE,2,TRUE,Returning,6,South,52:10.3,System A,6
540,541,41,Male,City,Electronics,25-06-2023,841.4035906,Cash,7,0.102940994,FALSE,1,FALSE,Returning,7,East,52:10.3,System A,6
541,542,52,Female,Suburb,Electronics,26-06-2023,196.6551997,Debit Card,2,0.176240523,FALSE,5,FALSE,New,7,West,52:10.3,System A,6
542,543,52,Male,Rural,Electronics,27-06-2023,675.735893,Credit Card,6,0.063055071,FALSE,2,TRUE,Returning,2,North,52:10.3,System A,6
543,544,53,Male,Suburb,Electronics,28-06-2023,977.2368849,Debit Card,1,0.064928507,FALSE,5,FALSE,Returning,6,South,52:10.3,System A,6
544,545,35,Female,City,Home Appliances,29-06-2023,110.8741699,Cash,7,0.338097873,FALSE,3,FALSE,New,5,West,52:10.3,System A,6
545,546,56,Male,Rural,Electronics,30-06-2023,18.2367428,Cash,9,0.429300053,FALSE,1,FALSE,New,6,West,52:10.3,System A,6
546,547,49,Male,Suburb,Clothing,01-07-2023,439.2469647,Credit Card,5,0.481366292,FALSE,3,TRUE,Returning,7,West,52:10.3,System A,7
547,548,41,Male,City,Electronics,02-07-2023,101.6992282,Cash,5,0.314173559,FALSE,1,FALSE,New,5,North,52:10.3,System A,7
548,549,40,Female,Rural,Electronics,03-07-2023,750.9005062,Debit Card,4,0.092050662,FALSE,5,TRUE,Returning,6,West,52:10.3,System A,7
549,550,49,Male,City,Home Appliances,04-07-2023,915.4031772,Cash,3,0.052825173,FALSE,4,FALSE,New,5,East,52:10.3,System A,7
550,551,54,Female,Rural,Home Appliances,05-07-2023,439.680763,Credit Card,9,0.406425486,FALSE,2,TRUE,Returning,5,South,52:10.3,System A,7
551,552,29,Female,Suburb,Clothing,06-07-2023,266.1245257,Cash,5,0.289378238,FALSE,5,FALSE,New,4,West,52:10.3,System A,7
552,553,30,Male,City,Clothing,07-07-2023,440.0592858,Debit Card,8,0.309142511,FALSE,1,TRUE,Returning,1,West,52:10.3,System A,7
